date;source;3458b;3459x;3458ff;2002ltc;d1281;h34420a;h34401;k2001;k2001m;sdev;sdev2;sdev3;sdev4;sdev5;sdev6;sdev7;sdev8;sdev9;temp;temp2;temp3;temp4;temp5;roomtemp;roomr;roomp;
date;source;3458b;3459x;3458ff;2002ltc;d1281;h34420a;h34401;k2001;k2001m;sdev;sdev2;sdev3;sdev4;sdev5;sdev6;sdev7;sdev8;sdev9;temp;temp2;temp3;temp4;temp5;roomtemp;roomr;roomp;
06132026-11:32:43;0.504232;0.504231712;0.504230746;0.50423189;0.50423015;0.5042292;0.5042306;0.5042278;0.5042524;0.5042289;34.3;35.6;38.8;23.0;23.0;22.930;45.5;1001.31;
06132026-11:34:37;0.368991;0.368991128;0.368990115;0.368991255;0.36898904;0.3689878;0.36899;0.3689896;0.3690101;0.368988;34.2;35.6;38.8;23.0;23.0;22.950;45.6;1001.39;
06132026-11:35:03;0.368991;0.368990357;0.368990429;0.368991027;0.36898887;0.3689883;0.3689896;0.3689859;0.3690102;0.3689882;34.2;35.6;38.8;23.0;23.0;22.930;45.6;1001.31;
06132026-11:36:56;0.518548;0.518547999;0.518547335;0.518548251;0.51854608;0.5185447;0.5185464;0.5185434;0.5185674;0.5185448;34.2;35.6;38.8;23.0;23.0;22.900;45.6;1001.37;
06132026-11:37:22;0.518548;0.518547824;0.518546972;0.518548374;0.51854616;0.518545;0.5185464;0.5185458;0.5185675;0.5185449;34.2;35.6;38.8;23.0;23.0;22.900;45.6;1001.28;
06132026-11:39:15;1.101263;1.10126306;1.10126153;1.10126341;1.10126073;1.10126;1.1012599;1.1012617;1.1012676;1.101259;34.2;35.6;38.8;23.0;23.0;22.860;45.6;1001.37;
06132026-11:39:41;1.101263;1.10126311;1.10126189;1.10126334;1.10126106;1.1012599;1.1012604;1.1012617;1.1012676;1.1012591;34.2;35.6;38.8;23.0;23.0;22.860;45.6;1001.39;
06132026-11:41:34;0.760004;0.760004159;0.760002523;0.760004828;0.76000205;0.7600006;0.7600016;0.7600006;0.7600068;0.7600004;34.2;35.6;38.8;23.0;23.0;22.860;45.7;1001.36;
06132026-11:42:00;0.760004;0.760004247;0.76000254;0.760004338;0.76000223;0.7600008;0.7600021;0.7600006;0.7600068;0.7600005;34.2;35.6;38.8;23.0;23.0;22.860;45.7;1001.37;
06132026-11:43:54;-0.978464;-0.978464909;-0.978464775;-0.978465098;-0.9784677;-0.9784679;-0.9784638;-0.9784741;-0.9784581;-0.9784621;34.2;35.5;38.8;23.0;23.0;22.860;45.7;1001.42;
